The Twist,,,,,,,,,,
 8_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 ,,,,,,,
 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 ,,,,,,,
 6_maj , 6_7 , 1_7 , 1_7 ,,,,,,,
 3_min7 1_maj/3 , 6_maj 8_sus4 , 1_maj 1_sus4 1_maj 1_sus2 ,,,,,,,,
 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 6_maj , 6_7 , 1_7 , 1_7 ,,,,,,,
 3_min7 1_maj/3 , 6_maj 8_sus4 , 1_maj 1_sus4 1_maj 1_sus2 ,,,,,,,,
 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 ,,,,,,,
 1_maj . . 6_maj/5 , 1_maj . . 6_maj/5 , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Little Sister,,,,,,,,,,
 1_maj , x4,,,,,,,,,
 1_maj , x4,,,,,,,,,
 1_maj , 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,
 8_maj , 0:maj 8_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , x4,,,,,,,,,
 1_maj , 1_maj , N , 1_maj , N , ->,,,,,
 1_maj , x4,,,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 8_maj , 0:maj 8_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , x4,,,,,,,,,
 1_maj , 1_maj , N , 1_maj , N , ->,,,,,
 1_maj , x4,,,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 8_maj , 0:maj 8_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , x4,,,,,,,,,
 1_maj , 1_maj , N , 1_maj , N , ->,,,,,
 1_maj , x4,,,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 8_maj , 0:maj 8_maj , 1_maj , 1_maj ,,,,,,,
 8_maj , 0:maj 8_maj , 1_maj , 1_maj ,,,,,,,
 8_maj , 0:maj 8_maj , 1_maj , 1_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Little Too Late,,,,,,,,,,
 N , N , N , N ,,,,,,,
 8_maj , 1_maj/3 6_maj , 8_maj , 1_maj/3 6_maj ,,,,,,,
 8_maj , 1_maj/3 6_maj , 8_maj , 1_maj/3 6_maj ,,,,,,,
 1_maj , 6_maj 10_min , 11_maj , 6_maj ,,,,,,,
 1_maj , 6_maj 10_min , 11_maj , 6_maj ,,,,,,,
 8_maj , 1_maj/3 6_maj(9) , 8_maj , 1_maj/3 6_maj(9) ,,,,,,,
 1_maj/3 6_maj , 1_maj/3 6_maj , 1_maj/3 6_maj , 8_maj 8_sus4 8_maj 8_sus4 , 8_maj ,,,,,,
 1_maj(11) 1_maj , 1_maj(11) 1_maj , 6_maj/5 6_maj6/5 , 6_maj/5 . 6_maj 5_min ,,,,,,,
 3_min7 5_min7 , 8_maj , 1_maj , 8_maj ,,,,,,,
 1_maj(11) 1_maj , 1_maj(11) 1_maj , 6_maj/5 6_maj6/5 , 6_maj/5 . 6_maj 5_min ,,,,,,,
 3_min7 5_min7 , 8_maj , 1_maj . . 8_maj , 1_maj ,,,,,,,
 1_maj , 6_maj 10_min , 11_maj , 6_maj ,,,,,,,
 1_maj , 6_maj 10_min , 11_maj , 6_maj ,,,,,,,
 8_maj , 1_maj/3 6_maj(9) , 8_maj , 1_maj/3 6_maj(9) ,,,,,,,
 1_maj/3 6_maj , 1_maj/3 6_maj , 1_maj/3 6_maj , 8_maj 8_sus4 8_maj 8_sus4 , 8_maj ,,,,,,
 1_maj(11) 1_maj , 1_maj(11) 1_maj , 6_maj/5 6_maj6/5 , 6_maj/5 . 6_maj 5_min ,,,,,,,
 3_min7 5_min7 , 8_maj , 1_maj , 8_maj ,,,,,,,
 1_maj(11) 1_maj , 1_maj(11) 1_maj , 6_maj/5 6_maj6/5 , 6_maj/5 . 6_maj 5_min ,,,,,,,
 3_min7 5_min7 , 8_maj , 1_maj . . 8_maj , 1_maj ,,,,,,,
 8_maj , 1_maj/3 6_maj , 8_maj , 1_maj/3 6_maj ,,,,,,,
 8_maj , 1_maj/3 6_maj , 8_maj , 1_maj/3 6_maj ,,,,,,,
 1_maj(11) 1_maj , 1_maj(11) 1_maj , 6_maj/5 6_maj6/5 , 6_maj/5 . 6_maj 5_min ,,,,,,,
 3_min7 5_min7 , 8_maj , 1_maj , 8_maj ,,,,,,,
 1_maj(11) 1_maj , 1_maj(11) 1_maj , 6_maj/5 6_maj6/5 , 6_maj/5 . 6_maj 5_min ,,,,,,,
 3_min7 5_min7 , 8_maj , 1_maj . . 8_maj , 1_maj ,,,,,,,
 1_1 , N , N , N ,,,,,,,
 N , N , N , N ,,,,,,,
 1_1 , N , N , N . 6_maj 5_min ,,,,,,,
 3_min7 5_min7 , 8_maj , N ,,,,,,,,
 1_maj(11) 1_maj , 1_maj(11) 1_maj , 6_maj/5 6_maj6/5 , 6_maj/5 . 6_maj 5_min ,,,,,,,
 3_min7 5_min7 , 8_maj , 1_maj , 8_maj ,,,,,,,
 1_maj(11) 1_maj , 1_maj(11) 1_maj , 6_maj/5 6_maj6/5 , 6_maj/5 . 6_maj 5_min ,,,,,,,
 3_min7 5_min7 , 8_maj , 3_min7 5_min7 , 8_maj ,,,,,,,
 3_min7 5_min7 , 8_maj , 1_maj , 1_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Long Dark Road,,,,,,,,,,
 1_maj , 6_maj , 1_maj , 6_maj ,,,,,,,
 1_maj , 8_maj , 11_maj , 1_maj ,,,,,,,
 1_maj , 8_maj , 11_maj , 6_maj ,,,,,,,
 1_maj , 6_maj , 1_maj , 6_maj ,,,,,,,
 1_maj , 8_maj , 11_maj , 1_maj ,,,,,,,
 1_maj , 8_maj , 11_maj , 6_maj ,,,,,,,
 1_maj . . 11_maj , 6_maj , 1_maj . . 6_maj , 8_maj ,,,,,,,
 1_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 1_7/b7 , 6_maj/3 , 6_maj/3 ,,,,,,,
 1_maj , 1_7/b7 , 6_maj/3 , 6_maj/3 ,,,,,,,
 1_maj , 8_maj , 11_maj , 1_maj ,,,,,,,
 1_maj , 8_maj , 11_maj , 6_maj ,,,,,,,
 1_maj . . 11_maj , 6_maj , 1_maj . . 6_maj , 8_maj ,,,,,,,
 1_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 1_7/b7 , 6_maj/3 , 6_maj/3 ,,,,,,,
 1_maj , 1_7/b7 , 6_maj/3 , 6_maj/3 ,,,,,,,
 1_maj , 8_maj , 11_maj , 1_maj ,,,,,,,
 1_maj , 8_maj , 11_maj , 6_maj ,,,,,,,
 1_maj . . 11_maj , 6_maj , 1_maj . . 6_maj , 8_maj ,,,,,,,
 1_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 1_7/b7 , 6_maj/3 , 6_maj/3 ,,,,,,,
 1_maj , 1_7/b7 , 6_maj/3 , 6_maj/3 ,,,,,,,
 1_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj ,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Losing You,,,,,,,,,,
 1_maj , 10_min , 6_maj , 8_maj ,,,,,,,
 1_maj . 10_min . , 3_min , 8_7 , 6_maj/5 . 1_maj . ,,,,,,,
 1_maj . 10_min . , 6_maj7 , 3_min7 . 8_maj . , 7_dim . 8_maj . ,,,,,,,
 1_maj . 10_min . , 3_min , 8_7 , 6_maj/5 . 1_maj . ,,,,,,,
 1_maj . 10_min . , 6_maj7 , 8_maj , 1_maj ,,,,,,,
 0:maj , 4_maj/3 , 6_min , 1_min/b3 ,,,,,,,
 2_maj . 3_min 8_maj , 1_maj 1_maj/7 10_min 10_min/b7 , 6_maj7 , 6_maj/9 . 3_min 8_maj ,,,,,,,
 1_maj . 10_min . , 3_min , 8_7 , 6_maj/5 . 1_maj . ,,,,,,,
 1_maj . 10_min . , 6_maj7 , 8_maj ,,,,,,,,
 1_maj . 10_min . , 3_min , 8_7 , 6_maj/5 . 1_maj . ,,,,,,,
 1_maj . 10_min . , 6_maj7 , 8_maj ,,,,,,,,
 1_maj , 10_min . 6_maj . , 1_maj ,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Lovely Day ,,,,,,,,,,
 1_1 , 10_1 , 6_1 , 6_1 . 0:1 8_1 ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 0:maj7 . 8_sus4(b7) ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 . 0:maj7 8_sus4(b7) ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 0:maj7 ,,,,,,,
" 11_sus4(b7,9) "," 1_sus4(b7,9) ", 6_min7 , 8_min7 ,,,,,,,
" 11_sus4(b7,9) "," 1_sus4(b7,9) ", 6_min7 , 8_min7 ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 . 0:maj7 8_sus4(b7) ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 0:maj7 . 8_sus4(b7) ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 . 0:maj7 8_sus4(b7) ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 0:maj7 ,,,,,,,
" 11_sus4(b7,9) "," 1_sus4(b7,9) ", 6_min7 , 8_min7 ,,,,,,,
" 11_sus4(b7,9) "," 1_sus4(b7,9) ", 6_min7 , 8_min7 ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 0:maj7 . 8_sus4(b7) ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 0:maj7 . 8_sus4(b7) ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 0:maj7 . 8_sus4(b7) ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 0:maj7 ,,,,,,,
" 11_sus4(b7,9) "," 1_sus4(b7,9) ", 6_min7 , 8_min7 ,,,,,,,
" 11_sus4(b7,9) "," 1_sus4(b7,9) ", 6_min7 , 8_min7 ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 0:maj7 . 8_sus4(b7) ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 0:maj7 . 8_sus4(b7) ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 0:maj7 . 8_sus4(b7) ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 0:maj7 . 8_sus4(b7) ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 0:maj7 . 8_sus4(b7) ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 0:maj7 . 8_sus4(b7) ,,,,,,,
 1_maj , 10_min7 , 6_maj9 , 6_maj9 0:maj7 . 8_sus4(b7) ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
 12_sus4 12_maj , 10_maj 5_maj ,,,,,,,,,
 12_maj 0:min , 7_sus4 7_maj , 5_maj , 8_maj ,,,,,,,
 1_min7 , 6_7 , 1_min7 , 6_7 ,,,,,,,
 1_min7 , 6_7 , 1_min7 , 6_7 ,,,,,,,
 1_min7 , 6_7 , 1_min7 , 6_7 ,,,,,,,
 1_min7 , 6_7 , 1_min7 , 6_7 ,,,,,,,
 1_min7 , 6_7 , 1_min7 , 6_7 ,,,,,,,
 1_min7 , 6_7 , 1_min7 , 6_7 ,,,,,,,
 1_min7 , 6_7 , 1_min7 , 6_7 ,,,,,,,
 1_min7 , 6_7 , 1_min7 , 6_7 ,,,,,,,
 0:sus2/5 , 0:sus2/5 ,,,,,,,,,
 7_sus4(b7) , 7_sus4(b7) ,,,,,,,,,
 12_sus4 12_maj , 10_maj 5_maj ,,,,,,,,,
 12_sus4 12_maj , 10_maj 5_maj ,,,,,,,,,
 12_sus4 12_maj , 10_maj 5_maj ,,,,,,,,,
 12_sus4 12_maj , 10_maj 5_maj ,,,,,,,,,
 12_maj 0:min , 7_sus4 7_maj , 5_sus4 , (2/4) 5_sus4 ,,,,,,,
 N , N , N , N ,,,,,,,
 (5/4) 0:maj . 2_maj 7_maj . , 12_maj . . 4_maj ,,,,,,,,,
 (5/4) 0:maj . 2_maj 7_maj . , 12_maj . . 4_maj ,,,,,,,,,
 (5/4) 0:maj . 2_maj 7_maj . , 12_maj . . 4_maj ,,,,,,,,,
 (5/4) 0:maj . 2_maj 7_maj . , 12_maj . . 4_maj ,,,,,,,,,
 (5/4) 0:maj ,,,,,,,,,,
 0:maj ,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Mercy Mercy Me (The Ecology) ,,,,,,,,,,
 7_sus4(b7) , 7_sus4(b7) , 8_sus4(b7) , 8_sus4(b7) ,,,,,,,
 1_maj7 , 1_maj7 , 10_min7 , 10_min7 ,,,,,,,
 3_min7 , 3_min7 , 8_sus4(b7) , 8_sus4(b7) ,,,,,,,
 1_maj7 , 1_maj7 , 10_min7 , 10_min7 ,,,,,,,
 3_min7 , 3_min7 , 8_sus4(b7) , 8_sus4(b7) ,,,,,,,
 1_maj7 , 1_maj7 , 10_min7 , 10_min7 ,,,,,,,
 3_min7 , 3_min7 , 8_sus4(b7) , 8_sus4(b7) ,,,,,,,
 1_maj7 , 1_maj7 , 10_min7 , 10_min7 ,,,,,,,
 3_min7 , 3_min7 , 8_sus4(b7) , 8_sus4(b7) ,,,,,,,
 1_maj7 , 1_maj7 , 10_min7 , 10_min7 ,,,,,,,
 3_min7 , 3_min7 , 8_sus4(b7) , 8_sus4(b7) ,,,,,,,
 2_maj7 , 2_maj7 , 11_min7 , 11_min7 ,,,,,,,
 4_min7 , 4_min7 , 0:sus4(b7) , 0:sus4(b7) ,,,,,,,
 2_min7 , 2_min7 , 8_min7 , 8_min7 ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Not Fade Away,,,,,,,,,,
 1_1 , 1_1 , 1_1 , 1_1 ,,,,,,,
 1_1 , 1_1 , 1_1 , 1_1 , 1_1 , 1_1 , 1_1 , 1_1 ,,,
 1_1 , 1_1 , 1_1 , 1_1 , 1_1 , 1_1 , 1_1 , 1_1 ,,,
 1_1 , 1_1 , 1_1 , 1_1 ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj 11_maj/5 6_maj . ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj 6_maj/5 1_maj . ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj 11_maj/5 6_maj . ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj 11_maj/5 6_maj . ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj 6_maj/5 1_maj . ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj 11_maj/5 6_maj . ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 6_maj , 6_maj 11_maj/5 6_maj . , 6_maj , 6_maj 11_maj/5 6_maj . ,,,,,,,
 1_maj , 1_maj 6_maj/5 1_maj . , 1_maj , 1_maj 6_maj/5 1_maj . ,,,,,,,
 6_maj , 6_maj 11_maj/5 6_maj . , 6_maj , 6_maj 11_maj/5 6_maj . ,,,,,,,
 1_maj , 1_maj 6_maj/5 1_maj . , 1_maj , 1_maj 6_maj/5 1_maj . ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj 11_maj/5 6_maj . ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj 6_maj/5 1_maj . ,,,,,,,
 1_maj , 1_maj , 6_maj , 6_maj 11_maj/5 6_maj . ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_maj , 1_maj , 1_maj , 1_maj ,,,,,,,
 1_1 , 1_1 11_1 1_1 . , 1_1 , 1_1 11_1 1_1 . ,,,,,,,
 1_1 , 1_1 11_1 1_1 . , 1_1 , 1_1 11_1 1_1 . ,,,,,,,
 1_1 , 1_1 11_1 1_1 . , 1_1 , 1_1 11_1 1_1 . ,,,,,,,
 1_1 , 1_1 11_1 1_1 . , 1_1 , 1_1 11_1 1_1 . ,,,,,,,
 1_1 , 1_1 11_1 1_1 . , 1_1 , 1_1 11_1 1_1 . ,,,,,,,
 1_1 , 1_1 11_1 1_1 . , 1_1 , 1_1 11_1 1_1 . ,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj 6_maj , 1_maj , 1_maj 6_maj , 1_maj ,,,,,,,
0,,,,,,,,,,
On The Road Again,,,,,,,,,,
 1_1 ,,,,,,,,,,
 1_maj(11) ,,,,,,,,,,
 1_7(#9) , 1_7(#9) , 1_7(#9) . 4_1 6_1 , 1_7(#9) , x3,,,,,,
 1_7(#9) , 1_7(#9) , 1_maj(#9) . 4_maj 6_maj , 1_7(#9) , x3,,,,,,
 1_7(#9) , 1_7(#9) , 1_maj(#9) . 4_maj 6_maj , 1_7(#9) , x3,,,,,,
 1_7(#9) , 1_7(#9) , 1_maj(#9) . 4_maj 6_maj , 1_7(#9) , x3,,,,,,
 1_7(#9) , 1_7(#9) , 1_maj(#9) . 4_maj 6_maj , 1_7(#9) , x3,,,,,,
 1_7(#9) , 1_7(#9) , 1_maj(#9) . 4_maj 6_maj , 1_7(#9) , x3,,,,,,
 1_7(#9) , 1_7(#9) , 1_maj(#9) . 4_maj 6_maj , 1_7(#9) , x3,,,,,,
 1_7(#9) , 1_7(#9) , 1_maj(#9) . 4_maj 6_maj , 1_7(#9) , x14,,,,,,
 1_1 ,,,,,,,,,,
 1_maj(11) ,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
 (3/4) 6_min , (3/4) 4_maj , (3/4) 8_maj , (3/4) 0:5 ,,,,,,,
 0:maj , 0:maj ,,,,,,,,,
 1_5(b7) , 1_5(b7) , 1_5(b7) , 1_5(b7) . . 2_5 ,,,,,,,
 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 , 1_5(b7) . . 2_maj , 1_5(b7) . . 2_5 ,,,,,,,
 1_maj , 1_maj . . 2_maj , 1_maj , 1_maj . . 2_maj ,,,,,,,
 1_5(b7) . . 2_5 , 1_5(b7) 11_1 1_1 2_1 , 1_5(b7) . . 2_5 , 1_5(b7) 11_1 1_5 8_5 ,,,,,,,
 1_5(b7) , 1_5(b7) . . 2_5 , 1_5(b7) . . 2_maj , 1_5(b7) . . 2_5 ,,,,,,,
 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 , 1_5(b7) . . 2_maj , 1_5(b7) . . 2_5 ,,,,,,,
 1_5 , 1_5 ,,,,,,,,,
 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 , 1_5(b7) . . 2_maj , 1_5(b7) . . 2_5 ,,,,,,,
 1_5 , 1_5 ,,,,,,,,,
 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 , 1_5(b7) . . 2_maj , 1_5(b7) . . 2_5 ,,,,,,,
 1_5 ,,,,,,,,,,
 1_5(b7) , 1_5(b7) 4_5 , 1_5(b7) , 1_5(b7) 4_5 ,,,,,,,
 4_5 , 4_5 5_5 2_5 . , 4_5 , 4_5 5_5 2_5 . ,,,,,,,
 4_7 , 2_5 , 4_7 , 2_maj , 4_5 11_5 ,,,,,,
 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 ,,,,,,,
 1_maj ,,,,,,,,,,
 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 ,,,,,,,
 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 ,,,,,,,
 1_5(b7) . . 2_5 ,,,,,,,,,,
 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 , 1_5(b7) . . 2_5 ,,,,,,,
 4_5 , 1_5(b7) . . 2_5 , 4_5 , (2/4) 1_5(b7) ,,,,,,,
 2_5 1_5(b7) , 2_5 1_5(b7) , 2_maj 1_5(b7) , 4_5 ,,,,,,,
 1_5(b7) . . 2_5 , 1_5(b7) ,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
One Night,,,,,,,,,,
 1_1 6_1 , 1_1 ,,,,,,,,,
 1_7 , 1_7 , 8_7 , 8_7 ,,,,,,,
 8_7 , 8_7 , 1_7 , 1_7 ,,,,,,,
 1_7 , 1_7 , 8_7 , 8_7 ,,,,,,,
 8_7 , 8_7 , 1_maj , 1_7 ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 3_7 , 3_7 , 8_7 , N ,,,,,,,
 1_maj , 1_maj , 8_7 , 8_7 ,,,,,,,
 8_7 , 8_7 , 1_maj , 1_7 ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 3_7 , 3_7 , 8_7 , N ,,,,,,,
 1_maj , 1_maj , 8_7 , 8_7 ,,,,,,,
 8_7 , 8_7 , 1_maj 6_maj , 1_maj 8_7 1_maj . ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Play That Funky Music,,,,,,,,,,
 1_1 , 1_1 , 1_1 , 1_1 ,,,,,,,
 1_9 , 1_9 , 1_9 , 1_9 ,,,,,,,
 1_9 , 1_9 , 1_9 , 1_9 ,,,,,,,
 1_9 , 1_9 , 1_9 , 1_9 ,,,,,,,
 1_9 , 1_9 , 1_9 , 1_9 ,,,,,,,
 1_9 , 1_9 , 1_9 , 1_9 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 4_9 , 4_9 , 4_9 , 4_9 ,,,,,,,
 4_9 , 7_9 , 8_7(#9) , 8_7(#9) ,,,,,,,
 1_9 , 1_9 , 1_9 , 1_9 ,,,,,,,
 1_9 , 1_9 , 1_9 , 1_9 ,,,,,,,
 1_9 , 1_9 , 1_9 , 1_9 ,,,,,,,
 1_9 , 1_9 , 1_9 , 1_9 ,,,,,,,
 1_9 , 1_9 , 1_9 , 1_9 ,,,,,,,
 1_9 , 1_9 , 1_9 , 1_9 ,,,,,,,
 1_9 , 1_9 , 1_9 , 1_9 ,,,,,,,
 1_7 , 1_7 , 1_7 , 1_7 ,,,,,,,
 4_9 , 4_9 , 4_9 , 4_9 ,,,,,,,
 4_9 , 7_9 , 8_7(#9) , 8_7(#9) ,,,,,,,
 1_9 , 1_9 , 1_9 , 1_9 ,,,,,,,
 4_9 , 4_9 , 4_9 , 4_9 ,,,,,,,
 4_9 , 4_9 , 4_9 , 4_9 ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Put Your Hand In The Hand,,,,,,,,,,
 N , N ,,,,,,,,,
 1_maj , 1_maj ,,,,,,,,,
 1_maj , 8_maj ,,,,,,,,,
 3_min7 8_maj , 1_maj ,,,,,,,,,
 1_7 , 6_maj 7_dim ,,,,,,,,,
 1_maj 10_min 3_min7 6_maj , 1_maj 6_maj 1_maj 8_maj ,,,,,,,,,
 1_maj , 8_maj ,,,,,,,,,
 3_min7 8_maj , 1_maj ,,,,,,,,,
 6_maj 4_maj , 11_maj , 6_maj 11_maj , 4_maj ,,,,,,,
 4_maj 6_maj , 11_maj , 4_maj 6_maj , 11_maj ,,,,,,,
 8_maj 6_maj , 1_maj , 8_maj 1_maj , 6_maj ,,,,,,,
 6_maj 4_maj , 11_maj , 6_maj 11_maj , 4_maj ,,,,,,,
 4_maj 6_maj , 11_maj , 4_maj 6_maj , 11_maj ,,,,,,,
 N , N , N , 6_maj ,,,,,,,
 6_maj 8_maj , 1_maj , 6_maj 8_maj , 1_maj ,,,,,,,
 8_maj 6_maj , 1_maj , 8_maj 1_maj , 6_maj ,,,,,,,
 6_maj 8_maj , 1_maj , 6_maj 8_maj , 1_maj ,,,,,,,
 8_maj 6_maj , 1_maj , 8_maj 6_maj , 1_maj ,,,,,,,
 8_maj 6_maj , 1_maj , 8_maj 6_maj , 1_maj ,,,,,,,
 8_maj 6_maj , 1_maj , 8_maj 6_maj , 1_maj ,,,,,,,
 8_maj 6_maj , 1_maj , 8_maj 6_maj , 1_maj ,,,,,,,
 8_maj 6_maj , 1_maj , 8_maj 6_maj , 1_maj ,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
Redneck Friend,,,,,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 8_maj , 8_maj , 1_maj , 1_maj ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 8_maj , 8_maj , 6_maj , 1_maj , 1_maj ,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 8_maj , 8_maj , 1_maj , 1_maj ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 8_maj , 8_maj , 6_maj , 1_maj , 1_maj ,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 1_maj , 1_maj , 10_min , 10_min ,,,,,,,
 6_maj , 6_maj , 1_maj , 1_maj ,,,,,,,
 6_maj , 6_maj , 8_maj , 8_maj ,,,,,,,
